无论是十几年前还是其他年纪 即便是两人互相欣赏和喜欢 远远看看就挺好 偶尔有点链接和共鸣 生活习惯上的学习和模仿 表达一下关爱和被看到 做一种精神交流 心照不宣 就很好 近了就有摩擦麻烦  站在那里 你看看我 我看看你 就可以 终究是我浅显了 ​​​
对 不原谅
从初中到大学 三四个巨蟹座说我斯文 双鱼聪明 就说我二乎 不让我说天津话 还说我像二溜子 天蝎座行 人家就一句 那些水产星座。。。但是 我终归是从水象星座 那里学到很多智慧 比如冷处理 比如遇到问题不沟通 就像现在 清净一天是一天 看书 理疗 买房  要是以前坏了 攥着几千块钱 且得哆嗦呢 不干活哪行 ​​​ ...展开
在我和水象星座相处的三十几年里面 和他们交流是非常困难的： 一会儿一变 不是思维跳跃 是阴晴不定 或者说他们自己也想不清楚 在思考分析问题上面 水象星座确实不占优势 她们强项是情商和生活智慧（巨蟹座除外）我们是一件事定了 一般不再改了 即使很为难 也不变了 她们绝对不是 不是说谎 就是变来变去 ​​​ ...展开
他非常爱他的朋友们 不知他的朋友们是否能感知到 我也爱我的朋友 我想她们感受不到  书名叫做 知道分子 也是不敢自称知识分子 做知识分子不好 脑子里面永远有四个大字：不能逾矩。 鸭子都到嘴边了 也不敢张嘴 心里想 不行不行 可不能这么做 和学校教的不一样啊 我妈举着棍子呢 所以凡此种种 也多少伤害 ​​​ ...展开
还是得穿蓝色 ​​​
分享图片 ​​​
分享图片 ​​​
—可是中午就结完婚了 那下午干嘛呢​—你管着人家干嘛呢？​—谁管了 我就是觉得他们这样 上午时间紧张 下午就有点迷茫​—迷茫的一定不是那个下午 而是未来的整个人生​ ​​​
没什么可说的了 ​​​
分享图片 ​​​
在长达五年的时间里 我都没有时间看书 只是疲于奔命  在这几个礼拜 我在看苏轼的相关文章 也包括他的诗词 也读了一些王朔梁左的文章 人在低谷 不开心的时候 需要多读读书 能解救自己 不必大放悲歌 人生自有其方向 舍与得是伴生的我写完这段话之后 外面突然下雨了 一片昏暗 中午还是大晴天 每次发生一 ​​​ ...展开
每个月的14号 好像都是一个特别的节点 2月14号 是我第一次因为这个事情哭 我看到别人给我脸色看的时候  一秒钟泪就流下来  吃不进去饭 开始瘦3月14号开始的四天里面 我出现应激反应 一直哭和吐 心脏难受 4月14号 我联系上了律师 问了一些事情 哭的时候我又看到这个人很近的出现在我面前 冷漠的一张 ​​​ ...展开
把头发剪了 ​​​
