//@牯岭街少女://@画世界的星船:太多似曾相识的女性故事叙事 感觉都是编排好的人生陷阱 以爱和需要为诱饵 可你爱你自己么 你需要什么 从此就被忽视了 转眼就是一辈子
//@劳东燕2004:一方面不排除有人为了赚钱而炒作，另一方面确实舆论环境极不正常，转移矛盾，煽动对立情绪，平台拉偏架也很明显。很多人不是基于误解，而是故意诬陷与泼脏水。不用在意，自己继续前行就好。之前看过《出走的决心》，让我看到社会中很多普通女性面临的真实困境。我以前很少关注女性话题， ...展开
//@劳东燕2004:我好几年不再更新个人微信公众号，也是基于类似的原因。好容易写就的文章，也不知道是什么内容违规，反复修改推送十几次都推不出来。审查机制演化到如此荒谬的程度，冰冷的技术成为操控人的工具，真像做梦一样。上次朋友和我吐槽微博，我和她说，虽然微博的审查机制也时常遭人痛骂，但还 ...展开
//@劳东燕2004:哪里还有基本的理性可言。对于那些动辄给人扣上“女拳”与“极端女权”的社交账号，我会一律拉黑。可笑的是，这样的账号与相应的文章反而不会被处理，任由疯狂的围剿甚嚣尘上。
//@劳东燕2004:哪里还有基本的理性可言。对于那些动辄给人扣上“女拳”与“极端女权”的社交账号，我会一律拉黑。可笑的是，这样的账号与相应的文章反而不会被处理，任由疯狂的围剿甚嚣尘上。
//@张天翼小张师傅://@帝企鹅的小葱://@无边桃炎://@出版人周筠://@饼干碎碎碎念:它们恨所有不肯做奴隶的女人，而且这些女人还在公共空间展示了不做奴隶后还能过的很好，做了这么坏的榜样怎能不招恨。
//@JoannaBlue://@格兰芬多公共休息室:大胆往前走就好了//@快递员吴彦祖:大胆往前走吧反正怎么选择都是错的//@江南大野花:嗯…//@万事屋纸纸酱:对对对的//@站稳扶好看剧:对的//@Mona健康监护中心:人生不像选择题，人生像roguelike
//@橘子吃了么:同意。//@蛙蛙阿姨:精神病清楚明白捅人要躲开孔武有力的青壮男性的，一律应该视为没有病。 ​
//@免庖丁://@阿猎木星初转腾://@阿瑞呀:唉……//@一颗钰钰子:我物理老师女儿，去年考上的，严惩杀人凶手，物理老师真的人很好，他总觉得对不起他女儿，觉得没怎么培养她，他的心思全部花在学生身上了
//@麦卡PU10P://@朗姐4://@那罗陀_银子:转右。//@法医秦明:有精神病诊疗史≠无刑事责任能力。虽然我不是这个专业的，但我还是想呼吁一下我的观点：作案过程无社会功利性才是提请司法精神病鉴定的先决条件。作案目标明确，动机明确，有社会功利性的（报复、抢劫、性侵、纠纷致激情杀人等等）案件，就不 ...展开
//@严艺家://@麦卡PU10P://@肖一_Shawy://@喝点橙汁叭:当歹徒敢于肆无忌惮地当街持刀伤人，当公民在公共场合的安全尚且不能得到保证，我们期待该起恶劣刑事案件得到合理的、妥善处理！以及，希望大家不要把目光投向受害者！不要让受害者以及家属受到二次伤害！ 查看图片
//@孟常://@郭玉洁:转发
//@孟常://@郭玉洁://@王天定:这是近年来因言获罪者维权成功的极少数案例。
//@严艺家:这样的惨祸并不是靠父母多个心眼能避免的，有没有安全检查机制能避免惨剧的发生？//@偶滴滴滴神呐:类似的事故，前几天在安吉某个酒店也发生了，那个是手臂被循环管给吸进去拉不出来结果溺亡。
//@严艺家://@老曲-LQ:看的眼泪汪汪..很多时候，几句话就能帮到无助的人
//@罗套套://@北国佳人李春姬:都已经到线下骚扰 死亡威胁的程度了，完全可以追究法律责任了。并且医生方报警如果警方一开始有所作为是可以避免悲剧发生，能挽回医生的生命的。这不是渎职吗？
//@菜刀曦曦:这个世界太疯狂了//@阿瑞呀://@江南大野花://@格兰芬多公共休息室://@M大王叫我来巡山:不能放过网暴者。//@安泽Anzeeeeee:转发柴火盼结果//@石头断情绝爱版://@一大盆葡萄://@霉霉姐的唱片纪念柜://@Interscope新视镜唱片://@skindeep190226:逼得医生自杀明志只能说医院对自己员工没有尽到 ...展开
//@通犀小箱:→//@谁认识你啊笨蛋少狗椿:。别的不说我看这条评论区的很多男的在骂，在嘲讽，说女的如何如何，看着骂得挺狠的，但我总觉得他们是在发疯一样喊“能不能跟我好好过？！为什么不能跟我好好过，结个婚，生个娃，多好，为什么搞这些，为什么不好好过日子？！我给你跪下了，咱俩好好过吧行不行 ...展开
//@通犀小箱:而且说到蛮荒，我觉得我国不蛮荒呀。回家问问爸妈，男的能不能在公共场合挠生殖器，还要不停地挠，爸妈都会说，你难受暗搓搓挠一下可以，不要冲着别人一直挠。人家会误会你在骚扰人家。就算是老一辈的，没有什么文化，也会说这是不对的呀。到底在吵什么？你对着人家一挠一两个小时，人家误 ...展开
//@小猫小胖小顾:回复@守得春意暖:发了这么多文明人该懂的事像没看见一样，跟个文盲似的//@守得春意暖: 法院认定医生的证词：瘙痒。似乎呢也是不太雅观，所以就该社死是吧。问题是人家也没看谁，手还在桌子下面。如果我坐对面，也不会高兴拿着手机放在桌子下对着他拍2小时，实在吃太饱了。而且瘙痒确实 ...展开
//@菜刀曦曦:好消息！//@阿瑞呀://@momo酱也是徐老师:太好了！！//@这是一个很高冷的ID:好耶//@迷宝吃不饱:真好！//@珈正锦:真好！！！//@江南大野花:好事//@再嗑亿口://@商小略:好耶//@画小眉://@无边桃炎://@莉莉白大王:太好了，这是进步//@赵姥姥曰:ヾ(ｏ・ω・)ノ时代需要进步，每个人一小步 ...展开
//@姐妹撒泼指北:只用赔偿而已吗//@Tiger公子:“即便在生命最后几小时，她仍被暴力笼罩——下班时被李志明拽倒撞上车尾，强行塞进车里带走”“法院酌定李志明承担30%的赔偿责任计595723元”哇塞，我都快不认识中国字了
//@透明人間的蒸气://@pkuwd:转右边回答一下女方为啥报警//@Y-DILINLIN:我来告诉你，杨同学第二天就举报了，男生父母第二天就知道了，但没有任何回应，不解释，不道歉，不因为被污蔑而报警，女方等了三个月后对外发帖，肖母报警，在三个月后第一次提出皮炎论，但无法提供任何就医证明。学校以不雅来定 ...展开
//@枯藤老树昏头鸦:自己想死抽烟慢性自杀，不要拖别人下水//@命理师枕星河:不要让别人闻到随便他怎么吸谁稀罕管他们
//@JuliaD婷://@尉迟燕窝://@阿猎木星初转腾://@出版人周筠:不是诬告，是案由不适用 【正是因为这个女生谨慎的取证过程，所有证据可以交叉印证，所以全部都被法院采纳了——判决书认定女方提供的证据全部“内容真实”，也就是不存在捏造、伪造证据的情况。法院这几行字直接就把所谓的“诬告”掐死在摇篮 ...展开
//@谷大白话:强者的寂寞 查看图片
//@透明人間的蒸气:me too刚展开的时候，凯瑟琳德纳芙说“女性不要太介意，把男性的性骚扰当作是他们性苦闷的表达” 这个观点很典型。其实中国男知本质上是不在意那个男孩lu没lu的，没lu很冤，lu了也只是“性苦闷的表达”。男人是听不了一个男性在一个女性面前摇尾乞怜的。这会让他们太心痛。所以一涉 ...展开
//@巫昂://@欢笑刀叉:本质上说就是女奴的赎身钱。话虽然难听，但这就是事实。
//@严艺家://@AlorsOnDanse:哎
//@邵宛誉的视窗:腐败可以靠部门监督来消除吗！？
//@镜子杂谈://@茉莉Lessman:所以还得多讲！讲到这种事情成为历史！//@摇着手花飞走liao:Repost
//@透明人間的蒸气://@冷斯基SoCoolDriver://@M大王叫我来巡山://@雪霏Sophia://@快递员吴彦祖://@Joakima酱好味://@黑研没一腿我就没有腿://@差不多小糖人://@The9th-:我记了很久的一段话，诶//@The9th-://@星渚zhu:！//@JuliaD婷:唉，还真是。冲动杀人加上哭爹喊娘不停上诉，和深思熟虑加上沉默认罪 ...展开
//@推迪:哈哈哈哈哈哈哈哈哈哈
//@推迪:哈哈哈哈哈哈哈哈哈哈
//@小猫小胖小顾:其实可以说是今年
//@绿妖绿妖:一名女生被网暴造了一大堆黄谣，官媒不查证不核实，把一位受害者推上热搜，是谁在挑动恶臭的性别对立呢？//@蒋胜男:十几家大官媒，碰到铅中毒，齐齐炒作性别议题，把一个女大学生实名推上热搜。 是谁在滑向性别对立泥潭呢？
//@梁冬微博://@于此聚焦://@木尔:事实就是这样。
//@亵渎电影:真的是这样 //@小朱明川:没病没痛，已是最大的幸运//@悬疑志://@夏目家的小诗哥:活着就好 丑就丑点//@鲛猫_Shark-Cat:保持这个还没去死的状态已经尽我全力了//@慵懒的柒姐:过了40就是拼健康，身材焦虑都没有了//@阿呆呆先生:器官能正常发挥功能就行
//@雪球补充道:祝women//@莉莉安说道:祝我们祝women//@欢笑刀叉:祝//@有盐电影:祝大家//@恃宠久骄:祝我们️//@spark不夜城:祝//@你别说还真是这样:祝//@晋啊卿:祝我们都能拥有平静而又幸福的一天！//@零分共同富裕圣母:祝！//@欧阳诺曦lovejing:祝大家// ...展开
//@妇女之敌罗严塔:我支持母子俩砍死那个畜牲，特么的//@想冬眠的十万://@麦卡PU10P:这标题很好地展示了什么叫【字字属实却依然丧尽天良】：男的无套嫖娼，女的捐肾救子，最后落得标题上同等对待。还有报道里将男方嫖娼字面美化为【商业性行为】的经典操作。//@雪球补充道:这男的按说枪毙都不为过……/ ...展开
//@雪球补充道:三姨指出方言中“找主”这个词不对，真的是有进步。当年我第一次听这个词的时候也很震惊，怎么奴隶制结束那么久了自由人还得找主人？！希望越来越多女性醒过来，走出去！
//@严艺家:他们除了满脑子腐朽的伦理纲常之外一无所有：没有充满意义的事业，没有真心喜欢他们的人，没有朝气蓬勃的身体，只是一具具不断使用他人与被他人使用的躯壳，勉强得以在一面面腐朽封建的大旗之下有一点残存的错觉，认为自己活了正确的一生。想明白上面这些意象，老登再怎么叫嚷都是死气沉沉的 ...展开
//@斯诺依花姑娘:和没有失去感的人无话可说
//@严艺家:回复@oscil:即使一条道会不可避免地越走越黑，记得要骂骂咧咧而不是安静无声地走进去//@oscil:这句话到底该怎么样理解呀 从小到大都没理解
//@小猫小胖小顾:搞了半天对方也没有偷拍，就正常交往，怎么了
//@透明人間的蒸气:国格方阵//@阿喀琉斯背水一战://@Setareh_7://@勤劳的企鹅仔:媒体no机械哈巴狗yes
//@水木丁:93家媒体，挂一个女生，直接爆名。
//@小猫小胖小顾:搞了半天对方也没有偷拍，就正常交往，怎么了
//@透明人間的蒸气:国格方阵//@阿喀琉斯背水一战://@Setareh_7://@勤劳的企鹅仔:媒体no机械哈巴狗yes
//@水木丁:93家媒体，挂一个女生，直接爆名。
//@小猫小胖小顾:大家继续吸铅，脑子里铅多的人在狂欢//@郭玉洁://@休城社会闲散人士:因为负责给重大事件降噪的“劣迹”明星已经用完了
//@开心胡萝卜食品店:太帅了，我们女人//@eudhwnsj:原来这就是逼格
//@在也门钓鲑鱼:如果源头都是谣言，根本不存在“有损国格”，那开除女学生不是更滑稽了吗？
//@小猫小胖小顾://@圆咕咕鸮鸮: 这个学校真是有辱国格，一个大学，校规本身是违法的，随便处私刑侮辱自己的学生。
//@小猫小胖小顾://@唐不闻:隐瞒孩子的检测指标损不损国格我就不知道了，超出我认知了
//@穿乔琪纱的夏天://@月亮果子酒://@秒針失靈_:脱口秀太好了，想起去年山河说的那一句“我们此刻多了一个武器，就是我们手中的这个话筒”。
//@守望电影://@会魔法的卢卡斯://@Super滚筒://@蓝爵Yoyo://@薄荷包蛋派://@此人名曰狗血://@矮油大胖菌://@EAST_LAN://@_Nanagi:。//@猪柳蛋314_活着不能没有狗:就是
//@开心胡萝卜食品店:不太理解这种揣着明白装糊涂的人到底想说啥不提禁令和规定还能提什么，十几年前报道内容每周有不准报道的口头要求，现在直接就是卡记者证和到期不续了。记者去地方采访完回机场路上被人殴打抢电脑硬盘的事情又不是没发生过//@ieaber:媒体人：谢谢，已死透// ...展开
//@荡科长timeless://@梵一://@陀螺的ToroScope://@ieaber://@孟常:琢磨天水的事情，就忍不住想到坚果兄弟做的环境倡议。
//@弗虑弗为:刚才工作人员又给我电话，我开始还能保持心平气和和他说工作方式的问题，我说我已经和你说了私下沟通，你干嘛非得当着所有村民的面一定要我的电话号码。他回我：我问你要电话号码是正常的呀！ 平时就是想问谁要电话号码就必须得给是吧？跋扈习惯了是吧？虽然我事实上给了，但还是想问你们 ...展开
//@弗虑弗为:终于让你走了，乡里的电话又打过来，所有村民都在问我干嘛了，我干嘛了？我啥也没干呀！但我为了不让人家觉得我添了麻烦，只好说关于长城的事情遮掩过去，并且隐藏了这条微博想要息事宁人。但是聊了很久试图打消人家的顾虑，临走的时候还是无论如何让我留下了电话，我知道为什么，害怕。你 ...展开
//@小猫小胖小顾://@麦卡PU10P:进入下架倒计时//@谢家初八://@小飞_小灰_想看戏精树宝多演戏:刚刚去搜了，哎//@拜逍遥-第28集:诶，知网搜到了，看起来是真的论文 查看图片 //@逍遥神剑_用爱发电用生命产粮:……//@妇女之敌罗严塔://@废_狮://@碗仔弯仔://@蒋胜男://@出版人周筠:// ...展开
//@小猫小胖小顾:“别跟我扯什么禁令或规定”，//@唐不闻:那为什么媒体人不去呢，为什么呢，为什么呢，为什么呢？//@柿油dang人文集:“房间里哪有什么大象，根本不存在的”//@黑炭魷魚:别跟我扯什么禁令或规定——哈哈。//@顾扯淡:媒体人只是抱怨是吃不好，你这要求就是砸饭碗了，记者 ...展开
//@小猫小胖小顾://@麦卡PU10P:她已经三天没发声了//@羊驼在JaramaValley://@苏小懒:这位博主的儿子在天水肇事幼儿园，班里年级最小，吃饭最乖……广大网友看到的是孩子们铅中毒，而孩子们的家长每天每时每刻都在受煎熬，对他们来说，孩子们出现各种各样的症状，要打针吃药治疗，以及不知道到底有多大 ...展开
//@小猫小胖小顾://@矮周迅:嗯//@多肉猫饼://@肥猫蛋://@护鲸宝://@不喜欢我的你真没品://@想被骂请直说://@博主叫零钱通:爱咋咋
//@JoannaBlue:天啊‼️//@格兰芬多公共休息室:哎//@罐头辰://@马库斯说:尤其是现在天天舆论外国完了，这些子女本来要在国外安家的现在基本统统回国，普通人能怎么办？当外包的外包吧。//@锦衣夜行青行灯://@大战僵尸小豌豆://@闪耀的蛋蛋://@霸王兔CONY://@葵呆呆:……
//@麦卡PU10P:见微知著//@月亮果子酒://@-WHWDFRI-://@高山巷7号:
//@押沙龙:那力挺小伙子的人，就成了勾结境外势力了，可能要爆一大批号。
//@罗套套://@走走小姐://@科钦夫://@赵赵:让更多人看到善良，善良才不会如此无力，“让无力者有力”。//@韦嗯Wayne:看不下去//@猴大宝:大爷走好，大家都在为你送行
//@神圣午睡://@陈生大王:他叫张培生，他喜欢小猫，他会给小猫吹电风扇。我更想知道是谁拖欠他八个月工资，那个人叫什么名字。//@阿詹Ganglha-Khandro:Repost
//@ppBEARintheRye:看视频都觉得透不过气来//@小儿外科裴医生:中暑是死亡风险很高的情形//@tombkeeper:列车员制服能比较清晰地看出汗湿的情况，整个上半身已经湿透了： 查看图片 //@他回精神病院了:为什么不打开门让大家下去透透气？//@空落黑夜后的白天:看看该不该砸
//@pkuwd:也是人类高质量男性//@数知实验室:#美味趣知识# //@别人家的那些事:《生前开创了历史》《死后开创了5A级景区》哈哈哈哈哈哈哈哈哈哈
//@Little康堤:我觉得她非常非常“新”，新不在于话题，甚至不在于观点的阐述，而是她站在那里，就是“新”本身了。真正的新，是一个人的新。羡慕她，羡慕所有新人类，我想被新人类引导前进。
//@小猫小胖小顾://@西窗随记://@破破的桥:Repost
//@李宇春:去年看脱口秀里Echo讲二姐的故事，之后又收到了很多朋友分享的这篇微博，很震动。当时同事问我要不要转发这篇微博或者留言加油什么的，思考再三，我还是没有选择这么做，因为一句加油或许太过容易，并不足以表达我内心的感受。作为一个歌手，沉淀、打磨，用音乐去说出心中的话，是我认知的最 ...展开
//@关雅荻:本质上，这个动物园还是「铁饭碗」思路，不需要有什么太强的市场化服务意识也能「活着」就行
//@牛津Kate朱朱:一早起来看到上热搜了，正己然后可以正物，自治然后可以治人，问心无愧，但行好事，莫问前程 #牛津年级第一毕业女生获国际数学奖项#
//@姐妹撒泼指北://@李子的围脖://@伊谢尔伦的风://@一Buddy一://@风小餮tie://@梁钰stacey:恭喜朱朱成为唯一的获奖中国人👍了不起的女人👍//@牛津Kate朱朱:一早起来看到上热搜了，正己然后可以正物，自治然后可以治人，问心无愧，但行好事，莫问前程 #牛津年级第一毕业女生获国际数学奖项#
//@有盐电影://@雪霏Sophia://@滚圈迷惑本人://@千寻和菠萝油: 查看图片
//@杨晓春:太需要了//@加菲众:赞成//@科钦夫:同意//@DK在北京:附议！
//@姐妹撒泼指北:好爱我们的女性创作者们😭
//@西窗随记:这么简单的道理有人就完全不想理解
//@fakesum://@绿宝再次苏醒:
