//@失眠老蟹://@麦教授Max://@阿猎木星初转腾:想起一些文对死后世界的说法，说那时候人会像“想起来”一样，觉得“啊是这么回事啊”。如梦初醒。死亡是寄宿在我们体内的成虫盘，庄生梦蝶//@MistakenPoint:确实觉得很不可思议，明明都变成糊糊了，但又确实，成虫盘从一开始就存在，成虫是幼虫的身体里做 ...展开
//@Simon_阿文:神作，建议载入条漫史！
//@-萬事皆虛-:已是一具活尸//@死鬼老公上西天:其实自由职业还有伴随着年龄变大之后需要挣钱的前提，没有固定工作吊着相当于丧失了保底工作，意味着你要一直努力做很多工作来维持和往常一样的生活…除了非工作以外的时间做别的事情真的会感觉时间被浪费了…玩也提不起劲…所以说除了本职工作外有产出的 ...展开
//@-吠物-://@做不了水仙就蒜了://@幸福論-:卧槽
//@地狱笑厕厕厕厕:好//@文字背后的力量:存//@我天呢太好磕了吧:有用//@绝情绝爱的代餐机器://@以防你今天还没看小动物:我码//@古希腊掌管资源的神:网页链接存存
//@北极兔生产中心://@蛯原沁://@GOA-PLAZA://@_CarvusmelliA_://@醉鬼与卖花人:是的，有一派法医学观点认为连环杀手其实是同类相食的返祖行为。因为连环杀手的特征是“无动机杀人”，他们认为自己处于食物链上层，有权随意处置下层的生命。不同于低道德环境培育的捕食者，这是本质上的认知扭曲。同样 ...展开
//@狂暴受抚慰组长://@扳手修床://@楚惜刀:“如果说西方侦探小说的核心是「推理」，那么中式公案小说和武侠小说的核心则是「道义」。破案、行侠只是手段，伸张正义才是目的。 ”“微妙的权力感”说得好，其实已经不是微妙了，而是尚方宝剑//@梁州Zz:借楼在这里也说下，中国的类型文学文章写出来 ...展开
//@Neve小武://@鹿島青://@-白辰-://@黑鹿其:轻轻的爱上//@郁奇馬露://@用户二八二八147://@_镰型鲨鱼_://@成田yoyo://@手写天堂://@MistyRiverfog://@米口才子 ://@米口才子 ://@-KIRBYB- ://@汗渍渍 :我就这样暗恋
//@盐碱性花卉:我画画真的会放eva当背景乐我不中了。。。
//@八羧基酞菁钴:唉，又想到汉克自杀线。换上dpd卫衣目送康纳远去扣下扳机，汉克你在想什么？门外听到枪声红圈整整五秒，康纳你又在想什么？
//@只需黎明://@-_在夜的盡頭永遠與你-://@瓦咔啦奶奶奶:这真是我看一遍爽一遍的设计…//@瓦咔啦奶奶奶:神之设计
//@鲛猫_Shark-Cat://@鸦色的Lin:看完脑子会了//@Cassiopeia-Law://@槐子树喵://@弥纯:看完以后感觉自己四年本科白读了，这种实用经验技巧还得看淳朴民间大智慧//@诶老白儿:涨姿势
//@無氪白屏:我的妈呀//@煮治://@战郎07 :谁跟我玩一下维维豆奶//@SharkBBQ_ :火烧金箍棒素？//@schnappischunoxiaohao :怎么这么好笑//@耳火rh :等等什么脑白金//@血塊_ :我产今晚全做了//@无孩爱犬女 :六百六十六//@不吃窝瓜- :神人//@0x007e :我要玩第十七条水煮蛋//@Beehowyoung :// ...展开
//@文字背后的力量:我码//@古希腊掌管文案的神:有用有用//@宝藏资源墙:我存//@小小小小磕学家:我码了//@我上网就是来代餐的:有用//@我都磕骨科了你让让我怎么了:网页链接我去
//@狂暴受抚慰组长://@Adling:南美气息//@狗大李://@ZLXHIM ://@以光速冲向米饭 ://@SpeakLOUDER_ ://@IRple2 ://@KITATAIKOI :也太会……//@Kalak_39 :我只会哭了…//@驾驶我的傲慢与偏见 :太过于美好且瑰丽的画面……暖烘烘的炉火令人感到安详惬意，连骨头都是优雅而可爱的，这样乍一看看不 ...展开
好帅啊//@什麼小狗:Wayama
//@_warma_:我想起中学的时候在哪里看到的一句话：“垃圾是放错地方的宝贝”。如果我在某个环境感到不适，那应该是我把自己放错地方了。一条鱼在海鸥群体里感到不适，海鸥还说是鱼太脆弱。可是，鱼就应该待在大海里嘛！
//@无极二湫://@枝元_阳 ://@minamish :受不了这个是真萌
//@脑仁炖菜:我嘞个天才女友//@453号百浪多息:磕到了//@死人微活异常率:妈呀……//@猫狗饭在哪:面对更优秀的人难免会有嫉妒之情 这个是很正常很正常的 但你面对诋毁你女神的评论第一反应表露出你真的很爱你女神....我的天啊同人女真的爱同人女
//@什么都不care-:刚好昨天我看了下 作者写的亲身经历真骨科 暮蔼沉沉by 李雾 太写实了 我看了十几章就没看了
//@废怯少女吼姆碳:喜欢//@smHells://@-聚能冰柜-://@Zane_今天画动画了吗://@_xitwa_醣 :老大！
//@战斗田田仔:补一个过程和思路，强烈安利简老师的《心境》
//@33_Mistur:？纸质书爱好者崩溃了//@夜夜袭魔:不是，出版业一共才多少人啊？？！//@鸠也努力复更中:我之前说过有人不想书好//@一帆帆帆帆帆帆帆://@二代目菲泽音:接下来就是华氏451的故事了//@紫之创的狐耳 ://@清秋与清秋 ://@惊人院 :刚听说这事，惨啊，要成夕阳中的夕阳产业了//@科幻光年 : ...展开
//@_棉子放弃妄想://@博斯藤壶://@尼罗苔:哇//@溺水弱猫://@藏藏是一只尖脸藏狐:马克//@茅历台://@幸运光线君:好东西谢谢！
卧槽了
//@喜欢狗1怎么了:无敌//@钻洞机会钻洞:。//@闪闪一口气吃了十碗麻婆:。//@屡屡君:我是真没忍住（。//@光环环环环://@冬之女王黄中信:我会将这个视频传播到全世界//@平盛子轻享版:地。关于地球的运动//@西湖阿拉蕾:我整个绿色青蛙张大嘴巴
//@GUARES:太喜欢了好天才
//@私期://@你不喜欢涅公就算了:很干货感谢//@輻生真菌:真实的故事→//@蝶or胡闹 :十三：为了养活自己接起了外包。十四：结果没时间做独游【。】
//@坭給鲁打唷_:這個好//@折原閑也:？//@ARASH1KO:大关你在做什么啊大关、！//@逃生通道有:谁？//@蓝方k-鬼杀队箱推版:呃呃呃，说耀哉和无惨的救命……//@透明化姨妈:？？？//@伊德号虎食:被种草了233333//@莫吾飞-maple:产屋敷和鬼舞辻（。//@Emuko :倒也不必。。//@小坑出品 :啊？啊？？啊？？？
//@人型廢話發生器://@重工组长于彦舒:
//@红薯不可食:啊啊啊//@棉花没绒包:xs//@糊糊与猫不出门://@绮蝶夕_://@西欧呀小伊://@锱尘://@吃饭中202110 ://@纸箱子与工艺品 :建议大学生心理健康在PPT上放这个//@中民路冷酷奶茶店 :我不行了//@毛毛狗头鱼 :干货//@遗蚀温床_ :转需//@狡猾的打爹揍娘 :这才是类型学//@曼弗雷德的逼好臭 : ...展开
//@神戒七日:俊男！//@丼犬潶 :這麼俊
//@透君-://@SOUR1900 ://@-Ehrde- ://@咕咕激情半夜爬楼 ://@尉迟燕窝 ://@阿猎木星初转腾 :反过来，感觉自己翻男作者的时候多少会降低对方的tone，实在是没有办法那么……呃……理直气壮//@描季巴拉 ://@A_阿列嗑斯 ://@Mengchi42 :“男性已经进入了太空，但女性在这个星球上的生活还没有真正开始。 ...展开
//@野生马虚荣:诶呀//@_QUASO_://@kanibep:长大后表情明明沉稳那么多，还是哪里漏出一丝呆//@ultra蓝:我的表情包被他完全攻陷//@优癖://@真十内:www//@紅冥曬小觸手:超标准ω嘴//@玛吉诃德:可爱//@ChiChi丶://@焦虑九://@reHokty阿开:可爱捏//@A菌_Aniraiden://@秋之回忆亚:可爱//@林大B:可爱
//@期可扉石:天才
//@阿凯路过了:感觉因为p3这个道理的存在所以反过来促成了一部分作品的炫技行为从而让受众更尊重推崇自己的创作……哎🤔//@全一_://@卮司://@EXCA_包小汪不开班://@安吉叔叔C://@-王king-:画画也是一样  共勉
//@人型廢話發生器://@全球时尚四喜:？//@河汉:为什么要亲一百次嘴……//@啊是姬姬:一百次……//@Adling:我不信，除非亲给我看//@毛戴奈:？亲了一百次嘴//@阿桂想睡觉://@-不可食用薯饼-:亲了一百次嘴//@黑山老桃桃桃:亲了一百次嘴//@HazeMMMMMai:亲了一百次嘴我笑的不行// ...展开
//@斑马MU:真实题材!//@在线不回收福建线面:先🐴//@狐狸养胃疗愈中心:真实经历改编.jpg//@-不腐-:好耶~平稳是好结局^ ^ 查看图片 //@YU-檻丿華:怎會這樣！！
//@鲛猫_Shark-Cat:好色啊//@YU-檻丿華:內側原來是這樣//@紫荆香木:嗯嗯//@速度狂犬_Ex修罗架势://@11_人外超常关系爱好者:确实很色！！（回头看了看手机里的某款上古PPT游戏）确实非常色！！！！！
爱被关起来了:宝宝看我，底妆前：化妆水孔凤春一瓶13擦脸，百雀羚甘油7块打底，滋色隔离小样3块；底妆：遮瑕我觉得买好的，歌剧魅影小样也不贵，我妹dpu也才30；油皮嘉丽玛粉底60；kato定妆喷雾40；粉饼 健美研创12；修容 娘家12；眼影盘 戈戈舞novo之类都是几块几十块；口红是akf颜色巨好看两只38左右
//@橘雁川://@祝佳音:我也说过许多次，这次我就再进一步。不仅是“买卖小黄书判10年”过重，实际上涉及到“图书出版”，只要判，基本也就是这个量级。包括但不限于写作、编辑、校对、排版、印刷和出版小黄书、键政、得罪民宗委等一系列倒霉蛋，全都很重。所以不仅是“小黄书量刑过重”，实际上就是“图
#SVIP体验卡免费领# 我已成功领取3天SVIP体验卡。快来点击卡片领取，主页访客、留言、去机型小尾巴、动态头像、评论气泡等超多尊贵权益等你来体验!   ​​​
//@速写班长:今晚扌由1人送iPad(第9代)10.2英寸256GB WLAN版第四十二期（10.1-11.29）晚鸟团优惠报名还剩1天啦！ 报名见评论或私聊班长 ​​​
//@Neve小武:🙏
@EOR7:还是觉得大环境太差了，以前画私图除了热爱以外，账号吸量、找工作或者被别的项目组看到从而达到岗位晋升目的都是有一定帮助的。但现在空间太小了，有工作的就基本都在忙工作，没坐班的就再画测试或者自己接外包
//@ZLXHIM://@鱼交犭苗://@YU-檻丿華:該把朕的瑜伽墊請出漿糊了//@幕斯:转需//@M大王叫我来巡山:🐎//@吾六一061:我存//@万事屋纸纸酱:🐴住//@别是个沙雕吧:进我的收藏夹吃灰去吧//@长个见识:每个动作都做过去，真的很酸！//@不知意何起:马一🐴
//@群主说的对://@今晚吃冬瓜-://@Celin_JustMedicine://@旧日夜游://@海線長 ://@罐装粥饭 ://@牢狂抽烟bot :太喜欢了啊啊啊😱//@natter_gal :我凑我凑//@梁仔饭 :喜欢得要命啊啊啊啊啊
//@無氪白屏://@ZLXHIM://@-没门监禁-://@柒嶋:好厉害的讲故事
//@董二毡://@东武画画太少了://@电量告急:代//@羊驼_杂食性动物_猫科激推:孩子//@ESP4SA-I:卧槽啊啊啊啊//@Jo_spacejunk://@Soph_Skip_:…………//@地狱特快直达首级便当://@炭烤泡芙-不喝碳酸饮料:好萌啊！怎么游起来也有偷感……//@碗十八:不耽误我们游！//@橘玄雅://@謝霊運://
//@海曳行人://@SpeakLOUDER_:百万级别收入的ip自己只拿一万，太逆天了//@_ashKHZ:幼稚死了能不能成熟点…这么多年有进步一点吗有第二部能拿得出手的作品吗 骨子里就是爱做牛马的德行，被鞭子抽着犁了八百里地居然还能怪其他追求人权的人不够努力不够死心塌地？
//@可乐碳酸茶:好好笑//@粒粒粒粒粒丸://@南墙自动撞击重生一体机 :原作//@团表哥 :又看一集//@妖精百合领域受益人 :真的//@C呆厨 :小时候看过这集//@按A冲走月球大蟑螂 :萌
//@七院在逃患者x-:清透感
//@磕不噶你-fo前看置顶拜托了:伟大的岚师傅＂
//@击中要海:太需要了
//@橘雁川:谢谢网友养活不然我只能去坐班了//@草央人夋:谢谢网友们//@SINGME_芝士奶油蘑菇味姜饼人://@-折森-://@-UNi---://@_桐原_://@F-陷入财政危机:
//@吸食注意://@博斯藤壶://@Sy-kine:作比赛道上的攻防好妙
//@-萬事皆虛-:好美
//@造粪机器20:好喜欢！！
＇
//@T5-茨舞:
//@合金爵裁:嗲得不得了
＇ //@一条坠子://@_榛榛榛榛子:茅塞顿开//@_Miio://@叉分机:那有天赋的岂不像是受神宠爱的小咪……//@八千八十:哇哇哇
//@葉子先生酱:有一说一这回进次郎的回答还真是漂亮//@陈同辉-宏观策略:这要是在印度·····
//@教主某狐仙:厚厚，你开始画插图了厚厚
//@橘雁川:笑死//@飛鳥過平川:啊啊啊啊啊//@买个床微笑:啊啊啊啊啊啊啊啊啊啊啊啊啊//@_庫拉布:萌//@TYT_THAM:好好笑
//@没有我找不到的电子书:《焦虑症与恐惧症手册》，豆瓣8.7分
//@橘雁川://@deoR:回复@囚青:喜欢这种很工业的感觉。//@囚青:@deoR
//@Memory_min://@Memory_min:⛸️
//@纸片人bot:好东西
//@油葵七颜:太感恩了这一篇。。。
//@食莲_原稿中低浮上: 查看图片 //@人柱有司: 查看图片 //@阿猥aweirua://@M09的感觉://@苏泊蓝 :少年时期的做梦素材不过如此！//@小黑嘿黑黑 :多好的XP啊（正义扯纸//@Sunny_Clare :这XP怎么了，这XP很普通啊（大笑✨//@漻君 :很普通的xp呀//@犬見沢太 :笑死我了
//@33_Mistur:……治人和赚钱注定要牺牲一部分所谓的良心啦
//@_腐乳Jyou:草//@六肢肥虫:草//@就好嗑这口我有什么办法:草//@蓝锦鲤x:at我圈所有厨子
//@椰汁很甜:夸：网页链接 uc：网页链接 谁没和谐就用谁
//@稻吉卯上:好强大
//@一蚊丁:有帮助到//@咆哮女郎柏邦妮:我发现我无意识中就是这么做的～也许这就是我做事专注有效率的原因吧
//@虚____://@肉扣热热子:之前的烤肉是柴的，没有这么外焦里嫩//@霜狼_GruntFrostwolf:我没怎么玩过怪猎，所以想问问，以前不是也烤肉的吗//@四字网友:他妈的就该吃这种//@-海馬成長痛-:终于不是碳水驱动人形兵器了
//@芥鳥鳥://@李全玙://@全一_://@炭烤南瓜:转发
//@氷雪警報://@赫尔薇安://@冰封的芝麻糊B16://@靛藍砂時計:感激……
//@氷雪警報://@不喝豆奶到底怎么你了:非常菩萨的小阶老师
//@吸食注意://@博斯藤壶://@九霄快乐熊_蜜糖甜心糕://@今天的暴雨好热啊:坏啊//@肆小台:吃吃吃//@邪恶比大魔王:好//@夜夜袭魔 :两只坏狗狗！！！//@OSI051 :兩隻小壞狗吃掉貓貓！！！
