 ​​​
那考研也要400分 ​​​
考研第一次哭 不是因为焦虑学习 而是感动和想念 我看见了一篇写疫情中离世的人的新闻通讯 回忆起来你离世前的时光 种种…你在那边过得还好吗 我很好 ​​​
顶峰相见吧 我的好朋友！ ​​​
看机智医生第二季第七集结尾 我不自觉想就算是在电视剧里 拜托父母友情爱情都不要受伤吧 不要病痛 可是电视剧可能正是想教会我们怎么面对😭 ​​​
“成长和舒适从来都很难达到共识” ​​​
突然好想那一天 有时早以为忘记了 其实一直刻在生命里 有时闻见相同的气味 看见相似的场景 甚至是相同的天气 我都会突然乍现那天的情景 浮现眼前 ​​​
狂风暴雨中我坐在窗前 突然好想小时候和爷爷还有爸爸在教院篮球场玩 甚至上树玩。。狂风暴雨中我突然荡漾起了8岁的心情当时看着篮球场边阶梯教室很多姐姐假期还坐在里面 我问大人为什么 他们说可能要考研呀日月如梭 好像闻到了儿时暴雨的泥土芬芳气味 ​​​
心碎了昨天水洒了不知道 专业课书在水里泡了一天一夜变成纸浆了。。 ​​​
太瘦了 我总希望你可以更幸福的 吃很多好吃的饭睡很多香甜的觉 一切美好的事物都靠近你 多一些个人空间少一些窥私欲窥探欲以及猜想杜撰 还有妄加评判 希望你幸福 我要你幸福@M鹿M ​​​
自由就是不再寻求认可。 ​​​
微博宠我一次
分享图片 ​​​
分享图片 ​​​
文字怎么会 这么美丽//@PoemsForYou:“想和你分享一朵从未见过的云”
生日快乐！哥你太帅了 我们全家都爱你😭😭😭
喜欢你是我的命中注定🥹
这是真的豹豹猫猫啊....
刚看完好东西，也是第一次看，真的深深被两位大女主美到，被女性力量戳到鼻子酸了好几下又不至于掉下眼泪的分寸程度和微妙时刻，希望有越来越多的好东西，女子东西
如果能放下手机短视频和碎片化刷软件 花一个阳光很好的下午走进纸质书的世界 我不敢想象会有多幸福 像小时候爱看课外书一样千千万万次打开 合上 翻页 滋养灵魂和血肉 读进生命中 ​​​
